timestamp,UTC time,question id,survey id,question type,question text,question answer options,answer,event
1570374239149,2019-10-06T15:03:59.149,1f5bc1fc-3fdd-44ce-87e5-368be077fe76,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you experience more rapid battery use or significant data charges when our study app was on your phone?,[Yes;No],No,changed
1570374240513,2019-10-06T15:04:00.513,1f5bc1fc-3fdd-44ce-87e5-368be077fe76,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you experience more rapid battery use or significant data charges when our study app was on your phone?,[Yes;No],No,unpresent
1570374240555,2019-10-06T15:04:00.555,0f3193c1-5d92-4e32-b652-254eb2c3dfeb,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you complete the “monthly survey”?,[Yes;No],,present
1570374243201,2019-10-06T15:04:03.201,0f3193c1-5d92-4e32-b652-254eb2c3dfeb,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you complete the “monthly survey”?,[Yes;No],Yes,changed
1570374244082,2019-10-06T15:04:04.082,0f3193c1-5d92-4e32-b652-254eb2c3dfeb,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you complete the “monthly survey”?,[Yes;No],Yes,unpresent
1570374244122,2019-10-06T15:04:04.122,ae802c16-7568-49d9-c8de-eb460f463f9b,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Was the survey reasonably easy to fill out and submit?,[Yes;No],,present
1570374248468,2019-10-06T15:04:08.468,ae802c16-7568-49d9-c8de-eb460f463f9b,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Was the survey reasonably easy to fill out and submit?,[Yes;No],Yes,changed
1570374249132,2019-10-06T15:04:09.132,ae802c16-7568-49d9-c8de-eb460f463f9b,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Was the survey reasonably easy to fill out and submit?,[Yes;No],Yes,unpresent
1570374249173,2019-10-06T15:04:09.173,00830cc6-7ff3-4123-caeb-11160527dd21,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Do you think the survey would be easy to use for lower-income mothers in Pittsburgh?,[Yes;No],,present
1570374253185,2019-10-06T15:04:13.185,00830cc6-7ff3-4123-caeb-11160527dd21,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Do you think the survey would be easy to use for lower-income mothers in Pittsburgh?,[Yes;No],Yes,changed
1570374253999,2019-10-06T15:04:13.999,00830cc6-7ff3-4123-caeb-11160527dd21,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Do you think the survey would be easy to use for lower-income mothers in Pittsburgh?,[Yes;No],Yes,unpresent
1570374254039,2019-10-06T15:04:14.039,ddb6bde5-2357-49ff-8195-b0013bf1d5bb,JjEekCUrr5yjHW32kxGQivmQ,radio_button,How long did the survey take?,[Less than 5 minutes;5-10 minutes;10-20 minutes;20-30 minutes;More than 30 minutes],,present
1570374259428,2019-10-06T15:04:19.428,ddb6bde5-2357-49ff-8195-b0013bf1d5bb,JjEekCUrr5yjHW32kxGQivmQ,radio_button,How long did the survey take?,[Less than 5 minutes;5-10 minutes;10-20 minutes;20-30 minutes;More than 30 minutes],Less than 5 minutes,changed
1570374260195,2019-10-06T15:04:20.195,ddb6bde5-2357-49ff-8195-b0013bf1d5bb,JjEekCUrr5yjHW32kxGQivmQ,radio_button,How long did the survey take?,[Less than 5 minutes;5-10 minutes;10-20 minutes;20-30 minutes;More than 30 minutes],Less than 5 minutes,unpresent
1570374260223,2019-10-06T15:04:20.223,2593c31c-7536-4100-b4be-67b647ce167d,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you use the app to compare the times and fares of Uber and bus rides with “hybrid rides” that combined Uber and public transportation?,[Yes;No],,present
1570374271855,2019-10-06T15:04:31.855,2593c31c-7536-4100-b4be-67b647ce167d,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you use the app to compare the times and fares of Uber and bus rides with “hybrid rides” that combined Uber and public transportation?,[Yes;No],Yes,changed
1570374272984,2019-10-06T15:04:32.984,2593c31c-7536-4100-b4be-67b647ce167d,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you use the app to compare the times and fares of Uber and bus rides with “hybrid rides” that combined Uber and public transportation?,[Yes;No],Yes,unpresent
1570374273024,2019-10-06T15:04:33.024,ddd3985b-eb3a-4771-91db-d485b98a3359,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did this app provide useful guidance?,[Yes;No],,present
1570374277517,2019-10-06T15:04:37.517,ddd3985b-eb3a-4771-91db-d485b98a3359,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did this app provide useful guidance?,[Yes;No],Yes,changed
1570374278232,2019-10-06T15:04:38.232,ddd3985b-eb3a-4771-91db-d485b98a3359,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did this app provide useful guidance?,[Yes;No],Yes,unpresent
1570374278307,2019-10-06T15:04:38.307,3208d17f-3279-4a2e-d8b4-6f85ba8938a7,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you attempt to use the job search tool?,[Yes;No],,present
1570374283086,2019-10-06T15:04:43.086,3208d17f-3279-4a2e-d8b4-6f85ba8938a7,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you attempt to use the job search tool?,[Yes;No],No,changed
1570374284049,2019-10-06T15:04:44.049,3208d17f-3279-4a2e-d8b4-6f85ba8938a7,JjEekCUrr5yjHW32kxGQivmQ,radio_button,Did you attempt to use the job search tool?,[Yes;No],No,unpresent
1570374284091,2019-10-06T15:04:44.091,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,,present
1570374300469,2019-10-06T15:05:00.469,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,W,changed
1570374300666,2019-10-06T15:05:00.666,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,We,changed
1570374300802,2019-10-06T15:05:00.802,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Wel,changed
1570374300987,2019-10-06T15:05:00.987,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well,changed
1570374301246,2019-10-06T15:05:01.246,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well ,changed
1570374301569,2019-10-06T15:05:01.569,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well i,changed
1570374301834,2019-10-06T15:05:01.834,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I ,changed
1570374302802,2019-10-06T15:05:02.802,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I f,changed
1570374303687,2019-10-06T15:05:03.687,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I fo,changed
1570374303902,2019-10-06T15:05:03.902,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I fou,changed
1570374304108,2019-10-06T15:05:04.108,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I foun,changed
1570374304222,2019-10-06T15:05:04.222,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found,changed
1570374304302,2019-10-06T15:05:04.302,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found ,changed
1570374304655,2019-10-06T15:05:04.655,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found o,changed
1570374304883,2019-10-06T15:05:04.883,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found ou,changed
1570374305033,2019-10-06T15:05:05.033,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out,changed
1570374305157,2019-10-06T15:05:05.157,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out ,changed
1570374305268,2019-10-06T15:05:05.268,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out t,changed
1570374305399,2019-10-06T15:05:05.399,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out th,changed
1570374305520,2019-10-06T15:05:05.520,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out tha,changed
1570374305631,2019-10-06T15:05:05.631,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that,changed
1570374305979,2019-10-06T15:05:05.979,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that ,changed
1570374310970,2019-10-06T15:05:10.970,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that i,changed
1570374311315,2019-10-06T15:05:11.315,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I ,changed
1570374311636,2019-10-06T15:05:11.636,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I h,changed
1570374311767,2019-10-06T15:05:11.767,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I ha,changed
1570374311885,2019-10-06T15:05:11.885,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I hab,changed
1570374312016,2019-10-06T15:05:12.016,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I habs,changed
1570374312370,2019-10-06T15:05:12.370,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I hab,changed
1570374312625,2019-10-06T15:05:12.625,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I ha,changed
1570374312815,2019-10-06T15:05:12.815,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had,changed
1570374313075,2019-10-06T15:05:13.075,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had ,changed
1570374313687,2019-10-06T15:05:13.687,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had t,changed
1570374313801,2019-10-06T15:05:13.801,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to,changed
1570374314072,2019-10-06T15:05:14.072,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to ,changed
1570374314199,2019-10-06T15:05:14.199,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to f,changed
1570374314317,2019-10-06T15:05:14.317,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to fi,changed
1570374314658,2019-10-06T15:05:14.658,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to fin,changed
1570374314838,2019-10-06T15:05:14.838,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find,changed
1570374314963,2019-10-06T15:05:14.963,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find ,changed
1570374315337,2019-10-06T15:05:15.337,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a,changed
1570374315452,2019-10-06T15:05:15.452,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a ,changed
1570374315651,2019-10-06T15:05:15.651,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a c,changed
1570374315799,2019-10-06T15:05:15.799,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a cl,changed
1570374316037,2019-10-06T15:05:16.037,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a clo,changed
1570374316187,2019-10-06T15:05:16.187,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a clos,changed
1570374316424,2019-10-06T15:05:16.424,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a close,changed
1570374316586,2019-10-06T15:05:16.586,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer,changed
1570374316689,2019-10-06T15:05:16.689,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer ,changed
1570374317452,2019-10-06T15:05:17.452,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer j,changed
1570374317618,2019-10-06T15:05:17.618,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer jo,changed
1570374317904,2019-10-06T15:05:17.904,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job,changed
1570374318134,2019-10-06T15:05:18.134,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job ,changed
1570374318422,2019-10-06T15:05:18.422,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job c,changed
1570374318671,2019-10-06T15:05:18.671,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job ca,changed
1570374318750,2019-10-06T15:05:18.750,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cau,changed
1570374318888,2019-10-06T15:05:18.888,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job caus,changed
1570374319060,2019-10-06T15:05:19.060,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause,changed
1570374319155,2019-10-06T15:05:19.155,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause ,changed
1570374320621,2019-10-06T15:05:20.621,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause t,changed
1570374320954,2019-10-06T15:05:20.954,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause th,changed
1570374321051,2019-10-06T15:05:21.051,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the,changed
1570374321319,2019-10-06T15:05:21.319,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the ,changed
1570374322305,2019-10-06T15:05:22.305,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 2,changed
1570374322483,2019-10-06T15:05:22.483,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 20,changed
1570374322654,2019-10-06T15:05:22.654,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200,changed
1570374323010,2019-10-06T15:05:23.010,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200!,changed
1570374323599,2019-10-06T15:05:23.599,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200,changed
1570374324006,2019-10-06T15:05:24.006,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 ,changed
1570374324242,2019-10-06T15:05:24.242,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 w,changed
1570374324333,2019-10-06T15:05:24.333,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 wo,changed
1570374324771,2019-10-06T15:05:24.771,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 wou,changed
1570374325061,2019-10-06T15:05:25.061,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 woul,changed
1570374325150,2019-10-06T15:05:25.150,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would,changed
1570374325373,2019-10-06T15:05:25.373,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would ,changed
1570374327537,2019-10-06T15:05:27.537,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would r,changed
1570374327666,2019-10-06T15:05:27.666,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would ru,changed
1570374327989,2019-10-06T15:05:27.989,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run,changed
1570374328289,2019-10-06T15:05:28.289,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run ,changed
1570374328570,2019-10-06T15:05:28.570,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run o,changed
